x-axis,1,2
second,Volt,Volt
-99.41250E-03,-10.15327E-03,-7.43719E-03
-99.40000E-03,-9.85176E-03,-7.93970E-03
-99.38750E-03,-10.05276E-03,-7.93970E-03
-99.37500E-03,-10.35427E-03,-8.14070E-03
-99.36250E-03,-10.35427E-03,-7.93970E-03
-99.35000E-03,-9.95226E-03,-7.83920E-03
-99.33750E-03,-10.25377E-03,-7.73869E-03
-99.32500E-03,-10.45477E-03,-7.53769E-03
-99.31250E-03,-10.15327E-03,-7.83920E-03
-99.30000E-03,-10.05276E-03,-7.53769E-03
-99.28750E-03,-10.15327E-03,-7.63819E-03
-99.27500E-03,-10.15327E-03,-7.63819E-03
-99.26250E-03,-10.35427E-03,-7.53769E-03
-99.25000E-03,-10.35427E-03,-7.33668E-03
-99.23750E-03,-10.25377E-03,-7.43719E-03
-99.22500E-03,-9.75126E-03,-7.53769E-03
-99.21250E-03,-9.75126E-03,-7.43719E-03
-99.20000E-03,-9.75126E-03,-7.53769E-03
-99.18750E-03,-10.35427E-03,-7.53769E-03
-99.17500E-03,-10.35427E-03,-7.23618E-03
-99.16250E-03,-10.15327E-03,-7.83920E-03
-99.15000E-03,-10.15327E-03,-7.83920E-03
-99.13750E-03,-10.35427E-03,-7.53769E-03
-99.12500E-03,-10.65578E-03,-7.73869E-03
-99.11250E-03,-10.45477E-03,-7.63819E-03
-99.10000E-03,-10.25377E-03,-7.13568E-03
-99.08750E-03,-10.25377E-03,-7.63819E-03
-99.07500E-03,-10.45477E-03,-7.33668E-03
-99.06250E-03,-10.45477E-03,-7.53769E-03
-99.05000E-03,-10.65578E-03,-7.53769E-03
-99.03750E-03,-10.35427E-03,-7.43719E-03
-99.02500E-03,-10.25377E-03,-7.43719E-03
-99.01250E-03,-10.25377E-03,-7.63819E-03
-99.00000E-03,-10.35427E-03,-7.43719E-03
-98.98750E-03,-10.55528E-03,-7.43719E-03
-98.97500E-03,-10.45477E-03,-7.83920E-03
-98.96250E-03,-10.35427E-03,-7.83920E-03
-98.95000E-03,-10.45477E-03,-7.83920E-03
-98.93750E-03,-10.35427E-03,-7.63819E-03
-98.92500E-03,-10.25377E-03,-7.43719E-03
-98.91250E-03,-10.55528E-03,-7.83920E-03
-98.90000E-03,-10.25377E-03,-8.04020E-03
-98.88750E-03,-10.45477E-03,-8.04020E-03
-98.87500E-03,-10.15327E-03,-8.04020E-03
-98.86250E-03,-10.75628E-03,-8.04020E-03
-98.85000E-03,-10.55528E-03,-8.04020E-03
-98.83750E-03,-10.35427E-03,-8.04020E-03
-98.82500E-03,-10.45477E-03,-8.34171E-03
-98.81250E-03,-10.25377E-03,-8.34171E-03
-98.80000E-03,-10.25377E-03,-8.14070E-03
-98.78750E-03,-10.25377E-03,-8.04020E-03
-98.77500E-03,-10.35427E-03,-7.93970E-03
-98.76250E-03,-10.35427E-03,-7.93970E-03
-98.75000E-03,-10.35427E-03,-7.63819E-03
-98.73750E-03,-10.55528E-03,-7.53769E-03
-98.72500E-03,-10.35427E-03,-7.93970E-03
-98.71250E-03,-10.15327E-03,-7.63819E-03
-98.70000E-03,-10.05276E-03,-7.83920E-03
-98.68750E-03,-10.35427E-03,-7.83920E-03
-98.67500E-03,-10.05276E-03,-7.63819E-03
-98.66250E-03,-10.25377E-03,-7.83920E-03
-98.65000E-03,-10.35427E-03,-7.83920E-03
-98.63750E-03,-10.45477E-03,-7.73869E-03
-98.62500E-03,-10.45477E-03,-7.83920E-03
-98.61250E-03,-10.05276E-03,-7.83920E-03
-98.60000E-03,-9.95226E-03,-8.04020E-03
-98.58750E-03,-10.05276E-03,-7.83920E-03
-98.57500E-03,-10.05276E-03,-8.04020E-03
-98.56250E-03,-10.05276E-03,-7.93970E-03
-98.55000E-03,-10.05276E-03,-7.93970E-03
-98.53750E-03,-10.05276E-03,-7.93970E-03
-98.52500E-03,-9.85176E-03,-8.14070E-03
-98.51250E-03,-10.15327E-03,-8.04020E-03
-98.50000E-03,-10.15327E-03,-7.93970E-03
-98.48750E-03,-10.05276E-03,-7.83920E-03
-98.47500E-03,-10.05276E-03,-7.63819E-03
-98.46250E-03,-9.95226E-03,-7.53769E-03
-98.45000E-03,-9.95226E-03,-7.53769E-03
-98.43750E-03,-10.15327E-03,-7.53769E-03
-98.42500E-03,-10.15327E-03,-7.53769E-03
-98.41250E-03,-9.85176E-03,-7.73869E-03
-98.40000E-03,-9.85176E-03,-7.73869E-03
-98.38750E-03,-10.05276E-03,-7.53769E-03
-98.37500E-03,-9.85176E-03,-7.63819E-03
-98.36250E-03,-10.15327E-03,-8.04020E-03
-98.35000E-03,-9.85176E-03,-7.93970E-03
-98.33750E-03,-9.85176E-03,-8.14070E-03
-98.32500E-03,-9.85176E-03,-7.83920E-03
-98.31250E-03,-10.05276E-03,-7.73869E-03
-98.30000E-03,-10.05276E-03,-7.93970E-03
-98.28750E-03,-10.15327E-03,-7.93970E-03
-98.27500E-03,-10.15327E-03,-7.93970E-03
-98.26250E-03,-10.05276E-03,-8.24121E-03
-98.25000E-03,-10.45477E-03,-7.83920E-03
-98.23750E-03,-10.45477E-03,-7.93970E-03
-98.22500E-03,-10.35427E-03,-7.93970E-03
-98.21250E-03,-10.35427E-03,-7.93970E-03
-98.20000E-03,-10.35427E-03,-8.34171E-03
-98.18750E-03,-10.15327E-03,-7.83920E-03
-98.17500E-03,-10.15327E-03,-7.83920E-03
-98.16250E-03,-10.35427E-03,-7.83920E-03
-98.15000E-03,-10.45477E-03,-7.83920E-03
-98.13750E-03,-10.25377E-03,-7.83920E-03
-98.12500E-03,-10.55528E-03,-7.73869E-03
-98.11250E-03,-10.65578E-03,-7.83920E-03
-98.10000E-03,-10.25377E-03,-7.63819E-03
-98.08750E-03,-10.15327E-03,-7.63819E-03
-98.07500E-03,-10.45477E-03,-7.83920E-03
-98.06250E-03,-10.45477E-03,-7.83920E-03
-98.05000E-03,-10.35427E-03,-7.93970E-03
-98.03750E-03,-10.25377E-03,-7.93970E-03
-98.02500E-03,-10.15327E-03,-7.43719E-03
-98.01250E-03,-10.15327E-03,-7.53769E-03
-98.00000E-03,-10.15327E-03,-7.53769E-03
-97.98750E-03,-10.35427E-03,-7.53769E-03
-97.97500E-03,-9.95226E-03,-7.83920E-03
-97.96250E-03,-10.15327E-03,-7.63819E-03
-97.95000E-03,-10.05276E-03,-7.63819E-03
-97.93750E-03,-9.95226E-03,-7.93970E-03
-97.92500E-03,-10.35427E-03,-8.04020E-03
-97.91250E-03,-10.15327E-03,-8.04020E-03
-97.90000E-03,-10.15327E-03,-8.04020E-03
-97.88750E-03,-10.35427E-03,-8.14070E-03
-97.87500E-03,-9.95226E-03,-8.14070E-03
-97.86250E-03,-10.25377E-03,-8.04020E-03
-97.85000E-03,-10.35427E-03,-8.24121E-03
-97.83750E-03,-10.55528E-03,-8.24121E-03
-97.82500E-03,-10.55528E-03,-8.14070E-03
-97.81250E-03,-10.25377E-03,-8.04020E-03
-97.80000E-03,-10.25377E-03,-8.04020E-03
-97.78750E-03,-10.25377E-03,-7.93970E-03
-97.77500E-03,-10.25377E-03,-7.73869E-03
-97.76250E-03,-10.35427E-03,-7.73869E-03
-97.75000E-03,-10.35427E-03,-7.93970E-03
-97.73750E-03,-10.25377E-03,-7.53769E-03
-97.72500E-03,-10.25377E-03,-8.04020E-03
-97.71250E-03,-10.25377E-03,-8.04020E-03
-97.70000E-03,-10.35427E-03,-7.73869E-03
-97.68750E-03,-10.35427E-03,-8.24121E-03
-97.67500E-03,-10.35427E-03,-8.24121E-03
-97.66250E-03,-10.25377E-03,-7.83920E-03
-97.65000E-03,-10.45477E-03,-7.73869E-03
-97.63750E-03,-10.75628E-03,-7.83920E-03
-97.62500E-03,-10.75628E-03,-8.04020E-03
-97.61250E-03,-10.25377E-03,-7.83920E-03
-97.60000E-03,-10.25377E-03,-7.93970E-03
-97.58750E-03,-10.25377E-03,-7.93970E-03
-97.57500E-03,-10.35427E-03,-7.83920E-03
-97.56250E-03,-10.45477E-03,-7.93970E-03
-97.55000E-03,-10.25377E-03,-7.83920E-03
-97.53750E-03,-10.15327E-03,-7.83920E-03
-97.52500E-03,-10.25377E-03,-7.73869E-03
-97.51250E-03,-10.25377E-03,-7.63819E-03
-97.50000E-03,-10.35427E-03,-7.93970E-03
-97.48750E-03,-10.35427E-03,-8.44221E-03
-97.47500E-03,-10.45477E-03,-7.73869E-03
-97.46250E-03,-10.35427E-03,-7.73869E-03
-97.45000E-03,-9.85176E-03,-7.73869E-03
-97.43750E-03,-9.95226E-03,-7.93970E-03
-97.42500E-03,-10.05276E-03,-7.73869E-03
-97.41250E-03,-9.85176E-03,-7.63819E-03
-97.40000E-03,-9.75126E-03,-7.93970E-03
-97.38750E-03,-9.75126E-03,-7.83920E-03
-97.37500E-03,-10.05276E-03,-7.73869E-03
-97.36250E-03,-9.75126E-03,-7.63819E-03
-97.35000E-03,-9.65075E-03,-8.04020E-03
-97.33750E-03,-9.95226E-03,-8.04020E-03
-97.32500E-03,-10.15327E-03,-8.04020E-03
-97.31250E-03,-9.95226E-03,-7.73869E-03
-97.30000E-03,-9.65075E-03,-7.13568E-03
-97.28750E-03,-9.65075E-03,-7.53769E-03
-97.27500E-03,-9.65075E-03,-7.53769E-03
-97.26250E-03,-9.55025E-03,-7.63819E-03
-97.25000E-03,-9.95226E-03,-7.63819E-03
-97.23750E-03,-9.65075E-03,-7.33668E-03
-97.22500E-03,-9.75126E-03,-7.43719E-03
-97.21250E-03,-9.85176E-03,-7.83920E-03
-97.20000E-03,-9.85176E-03,-7.83920E-03
-97.18750E-03,-10.05276E-03,-7.83920E-03
-97.17500E-03,-10.15327E-03,-7.73869E-03
-97.16250E-03,-10.15327E-03,-7.73869E-03
-97.15000E-03,-9.85176E-03,-7.93970E-03
-97.13750E-03,-10.05276E-03,-7.93970E-03
-97.12500E-03,-10.05276E-03,-7.73869E-03
-97.11250E-03,-9.95226E-03,-7.83920E-03
-97.10000E-03,-9.95226E-03,-8.14070E-03
-97.08750E-03,-9.85176E-03,-8.04020E-03
-97.07500E-03,-9.95226E-03,-8.14070E-03
-97.06250E-03,-10.05276E-03,-7.93970E-03
-97.05000E-03,-10.15327E-03,-8.14070E-03
-97.03750E-03,-9.85176E-03,-8.14070E-03
-97.02500E-03,-9.65075E-03,-7.93970E-03
-97.01250E-03,-10.05276E-03,-7.83920E-03
-97.00000E-03,-10.45477E-03,-7.93970E-03
-96.98750E-03,-10.45477E-03,-7.63819E-03
-96.97500E-03,-9.95226E-03,-7.93970E-03
-96.96250E-03,-10.05276E-03,-8.14070E-03
-96.95000E-03,-10.05276E-03,-8.14070E-03
-96.93750E-03,-10.05276E-03,-7.93970E-03
-96.92500E-03,-10.45477E-03,-8.04020E-03
-96.91250E-03,-10.15327E-03,-7.93970E-03
-96.90000E-03,-9.95226E-03,-8.04020E-03
-96.88750E-03,-10.25377E-03,-7.93970E-03
-96.87500E-03,-10.25377E-03,-7.83920E-03
-96.86250E-03,-10.25377E-03,-8.04020E-03
-96.85000E-03,-10.35427E-03,-7.93970E-03
-96.83750E-03,-10.35427E-03,-8.04020E-03
-96.82500E-03,-10.35427E-03,-8.04020E-03
-96.81250E-03,-10.25377E-03,-8.04020E-03
-96.80000E-03,-10.25377E-03,-7.83920E-03
-96.78750E-03,-10.25377E-03,-7.93970E-03
-96.77500E-03,-10.25377E-03,-7.53769E-03
-96.76250E-03,-9.85176E-03,-7.73869E-03
-96.75000E-03,-10.15327E-03,-7.73869E-03
-96.73750E-03,-10.05276E-03,-7.73869E-03
-96.72500E-03,-10.45477E-03,-7.53769E-03
-96.71250E-03,-10.15327E-03,-7.63819E-03
-96.70000E-03,-10.35427E-03,-7.33668E-03
-96.68750E-03,-10.35427E-03,-7.23618E-03
-96.67500E-03,-10.45477E-03,-7.63819E-03
-96.66250E-03,-10.55528E-03,-7.63819E-03
-96.65000E-03,-10.55528E-03,-7.53769E-03
-96.63750E-03,-10.15327E-03,-7.93970E-03
-96.62500E-03,-10.65578E-03,-7.73869E-03
-96.61250E-03,-10.45477E-03,-7.93970E-03
-96.60000E-03,-10.35427E-03,-7.83920E-03
-96.58750E-03,-10.35427E-03,-7.83920E-03
-96.57500E-03,-10.05276E-03,-7.83920E-03
-96.56250E-03,-10.05276E-03,-8.24121E-03
-96.55000E-03,-10.35427E-03,-7.93970E-03
-96.53750E-03,-10.55528E-03,-8.04020E-03
-96.52500E-03,-9.95226E-03,-7.93970E-03
-96.51250E-03,-9.85176E-03,-7.83920E-03
-96.50000E-03,-10.15327E-03,-7.93970E-03
-96.48750E-03,-10.35427E-03,-8.04020E-03
-96.47500E-03,-10.35427E-03,-8.04020E-03
-96.46250E-03,-10.15327E-03,-7.73869E-03
-96.45000E-03,-9.85176E-03,-7.63819E-03
-96.43750E-03,-10.05276E-03,-7.53769E-03
-96.42500E-03,-10.15327E-03,-7.73869E-03
-96.41250E-03,-10.15327E-03,-7.83920E-03
-96.40000E-03,-9.65075E-03,-8.14070E-03
-96.38750E-03,-10.25377E-03,-7.83920E-03
-96.37500E-03,-10.05276E-03,-7.93970E-03
-96.36250E-03,-10.05276E-03,-7.93970E-03
-96.35000E-03,-9.95226E-03,-7.83920E-03
-96.33750E-03,-9.95226E-03,-7.73869E-03
-96.32500E-03,-9.44975E-03,-8.24121E-03
-96.31250E-03,-9.75126E-03,-8.04020E-03
-96.30000E-03,-9.85176E-03,-7.93970E-03
-96.28750E-03,-9.85176E-03,-8.14070E-03
-96.27500E-03,-9.95226E-03,-8.04020E-03
-96.26250E-03,-10.05276E-03,-7.83920E-03
-96.25000E-03,-9.75126E-03,-8.24121E-03
-96.23750E-03,-10.05276E-03,-7.83920E-03
-96.22500E-03,-10.05276E-03,-7.73869E-03
-96.21250E-03,-9.85176E-03,-7.93970E-03
-96.20000E-03,-9.75126E-03,-8.04020E-03
-96.18750E-03,-9.75126E-03,-7.93970E-03
-96.17500E-03,-10.15327E-03,-8.04020E-03
-96.16250E-03,-9.85176E-03,-8.04020E-03
-96.15000E-03,-9.75126E-03,-7.83920E-03
-96.13750E-03,-9.95226E-03,-8.04020E-03
-96.12500E-03,-9.65075E-03,-7.43719E-03
-96.11250E-03,-9.75126E-03,-7.73869E-03
-96.10000E-03,-9.95226E-03,-7.83920E-03
-96.08750E-03,-9.95226E-03,-7.63819E-03
-96.07500E-03,-9.95226E-03,-7.83920E-03
-96.06250E-03,-9.85176E-03,-7.53769E-03
-96.05000E-03,-10.05276E-03,-7.43719E-03
-96.03750E-03,-10.05276E-03,-7.53769E-03
-96.02500E-03,-10.05276E-03,-7.43719E-03
-96.01250E-03,-10.25377E-03,-7.23618E-03
-96.00000E-03,-9.85176E-03,-7.53769E-03
-95.98750E-03,-9.95226E-03,-7.73869E-03
-95.97500E-03,-10.55528E-03,-7.83920E-03
-95.96250E-03,-10.15327E-03,-7.33668E-03
-95.95000E-03,-9.95226E-03,-7.83920E-03
-95.93750E-03,-9.85176E-03,-8.04020E-03
-95.92500E-03,-9.85176E-03,-8.04020E-03
-95.91250E-03,-10.05276E-03,-7.53769E-03
-95.90000E-03,-9.75126E-03,-7.63819E-03
-95.88750E-03,-9.85176E-03,-7.63819E-03
-95.87500E-03,-10.05276E-03,-7.53769E-03
-95.86250E-03,-10.05276E-03,-7.53769E-03
-95.85000E-03,-10.25377E-03,-7.53769E-03
-95.83750E-03,-10.45477E-03,-7.43719E-03
-95.82500E-03,-10.15327E-03,-7.33668E-03
-95.81250E-03,-10.15327E-03,-7.53769E-03
-95.80000E-03,-10.25377E-03,-7.23618E-03
-95.78750E-03,-10.35427E-03,-7.73869E-03
-95.77500E-03,-10.45477E-03,-7.63819E-03
-95.76250E-03,-10.25377E-03,-7.63819E-03
-95.75000E-03,-10.15327E-03,-7.53769E-03
-95.73750E-03,-10.45477E-03,-7.73869E-03
-95.72500E-03,-10.45477E-03,-7.73869E-03
-95.71250E-03,-10.45477E-03,-8.14070E-03
-95.70000E-03,-10.45477E-03,-8.14070E-03
-95.68750E-03,-10.25377E-03,-7.93970E-03
-95.67500E-03,-10.65578E-03,-7.83920E-03
-95.66250E-03,-10.55528E-03,-7.73869E-03
-95.65000E-03,-10.75628E-03,-7.73869E-03
-95.63750E-03,-10.65578E-03,-7.83920E-03
-95.62500E-03,-10.15327E-03,-8.14070E-03
-95.61250E-03,-10.25377E-03,-7.73869E-03
-95.60000E-03,-10.15327E-03,-7.73869E-03
-95.58750E-03,-10.45477E-03,-8.14070E-03
-95.57500E-03,-10.45477E-03,-7.83920E-03
-95.56250E-03,-10.35427E-03,-8.14070E-03
-95.55000E-03,-10.05276E-03,-7.63819E-03
-95.53750E-03,-9.95226E-03,-7.53769E-03
-95.52500E-03,-10.15327E-03,-7.63819E-03
-95.51250E-03,-10.25377E-03,-7.93970E-03
-95.50000E-03,-9.95226E-03,-7.93970E-03
-95.48750E-03,-10.05276E-03,-7.83920E-03
-95.47500E-03,-9.75126E-03,-7.83920E-03
-95.46250E-03,-10.15327E-03,-7.83920E-03
-95.45000E-03,-10.15327E-03,-8.14070E-03
-95.43750E-03,-9.75126E-03,-7.93970E-03
-95.42500E-03,-9.85176E-03,-7.63819E-03
-95.41250E-03,-10.35427E-03,-7.53769E-03
-95.40000E-03,-10.45477E-03,-7.53769E-03
-95.38750E-03,-10.35427E-03,-8.04020E-03
-95.37500E-03,-10.05276E-03,-7.83920E-03
-95.36250E-03,-9.85176E-03,-7.63819E-03
-95.35000E-03,-10.35427E-03,-7.83920E-03
-95.33750E-03,-10.15327E-03,-7.63819E-03
-95.32500E-03,-10.45477E-03,-7.83920E-03
-95.31250E-03,-10.05276E-03,-8.24121E-03
-95.30000E-03,-10.05276E-03,-8.24121E-03
-95.28750E-03,-10.45477E-03,-7.93970E-03
-95.27500E-03,-10.35427E-03,-8.34171E-03
-95.26250E-03,-10.45477E-03,-8.14070E-03
-95.25000E-03,-10.45477E-03,-8.04020E-03
-95.23750E-03,-10.35427E-03,-8.44221E-03
-95.22500E-03,-10.25377E-03,-8.04020E-03
-95.21250E-03,-10.35427E-03,-7.93970E-03
-95.20000E-03,-10.25377E-03,-8.04020E-03
-95.18750E-03,-10.25377E-03,-7.83920E-03
-95.17500E-03,-9.75126E-03,-7.73869E-03
-95.16250E-03,-9.95226E-03,-7.93970E-03
-95.15000E-03,-10.65578E-03,-7.63819E-03
-95.13750E-03,-10.15327E-03,-7.53769E-03
-95.12500E-03,-10.45477E-03,-7.73869E-03
-95.11250E-03,-10.05276E-03,-7.53769E-03
-95.10000E-03,-10.25377E-03,-7.73869E-03
-95.08750E-03,-10.35427E-03,-8.24121E-03
-95.07500E-03,-10.15327E-03,-8.14070E-03
-95.06250E-03,-10.55528E-03,-8.04020E-03
-95.05000E-03,-10.25377E-03,-7.93970E-03
-95.03750E-03,-10.25377E-03,-7.93970E-03
-95.02500E-03,-10.45477E-03,-7.83920E-03
-95.01250E-03,-9.95226E-03,-7.53769E-03
-95.00000E-03,-10.15327E-03,-8.04020E-03
-94.98750E-03,-9.65075E-03,-8.04020E-03
-94.97500E-03,-10.15327E-03,-7.93970E-03
-94.96250E-03,-10.15327E-03,-7.53769E-03
-94.95000E-03,-10.35427E-03,-7.73869E-03
-94.93750E-03,-10.25377E-03,-7.73869E-03
-94.92500E-03,-10.15327E-03,-7.73869E-03
-94.91250E-03,-10.15327E-03,-7.73869E-03
-94.90000E-03,-10.15327E-03,-7.83920E-03
-94.88750E-03,-10.15327E-03,-7.73869E-03
-94.87500E-03,-10.05276E-03,-7.93970E-03
-94.86250E-03,-9.95226E-03,-7.83920E-03
-94.85000E-03,-9.95226E-03,-7.83920E-03
-94.83750E-03,-10.15327E-03,-7.83920E-03
-94.82500E-03,-10.35427E-03,-7.43719E-03
-94.81250E-03,-10.35427E-03,-7.53769E-03
-94.80000E-03,-10.05276E-03,-7.43719E-03
-94.78750E-03,-9.85176E-03,-7.53769E-03
-94.77500E-03,-10.05276E-03,-7.73869E-03
-94.76250E-03,-10.45477E-03,-7.33668E-03
-94.75000E-03,-10.35427E-03,-7.43719E-03
-94.73750E-03,-10.35427E-03,-7.63819E-03
-94.72500E-03,-9.95226E-03,-7.53769E-03
-94.71250E-03,-10.25377E-03,-7.63819E-03
-94.70000E-03,-10.75628E-03,-7.73869E-03
-94.68750E-03,-10.55528E-03,-7.73869E-03
-94.67500E-03,-10.35427E-03,-7.73869E-03
-94.66250E-03,-9.85176E-03,-7.73869E-03
-94.65000E-03,-10.15327E-03,-7.73869E-03
-94.63750E-03,-10.45477E-03,-7.73869E-03
-94.62500E-03,-10.45477E-03,-8.14070E-03
-94.61250E-03,-10.25377E-03,-8.04020E-03
-94.60000E-03,-10.05276E-03,-7.93970E-03
-94.58750E-03,-9.95226E-03,-7.93970E-03
-94.57500E-03,-10.55528E-03,-7.73869E-03
-94.56250E-03,-10.35427E-03,-7.93970E-03
-94.55000E-03,-9.95226E-03,-8.04020E-03
-94.53750E-03,-10.25377E-03,-7.73869E-03
-94.52500E-03,-10.35427E-03,-7.83920E-03
-94.51250E-03,-10.55528E-03,-7.83920E-03
-94.50000E-03,-10.45477E-03,-7.73869E-03
-94.48750E-03,-10.15327E-03,-7.53769E-03
-94.47500E-03,-10.35427E-03,-7.73869E-03
-94.46250E-03,-10.15327E-03,-7.83920E-03
-94.45000E-03,-10.65578E-03,-7.53769E-03
-94.43750E-03,-10.65578E-03,-8.04020E-03
-94.42500E-03,-10.25377E-03,-7.93970E-03
-94.41250E-03,-10.45477E-03,-7.93970E-03
-94.40000E-03,-10.25377E-03,-7.93970E-03
-94.38750E-03,-10.55528E-03,-7.93970E-03
-94.37500E-03,-10.65578E-03,-8.14070E-03
-94.36250E-03,-9.95226E-03,-7.83920E-03
-94.35000E-03,-9.85176E-03,-7.83920E-03
-94.33750E-03,-9.85176E-03,-7.83920E-03
-94.32500E-03,-10.25377E-03,-7.73869E-03
-94.31250E-03,-10.35427E-03,-8.04020E-03
-94.30000E-03,-9.85176E-03,-8.24121E-03
-94.28750E-03,-9.75126E-03,-8.04020E-03
-94.27500E-03,-9.75126E-03,-8.04020E-03
-94.26250E-03,-9.95226E-03,-8.04020E-03
-94.25000E-03,-10.45477E-03,-8.04020E-03
-94.23750E-03,-10.05276E-03,-8.24121E-03
-94.22500E-03,-10.05276E-03,-8.24121E-03
-94.21250E-03,-10.15327E-03,-8.24121E-03
-94.20000E-03,-9.85176E-03,-8.04020E-03
-94.18750E-03,-10.25377E-03,-8.44221E-03
-94.17500E-03,-9.95226E-03,-8.14070E-03
-94.16250E-03,-9.95226E-03,-8.54271E-03
-94.15000E-03,-10.05276E-03,-8.24121E-03
-94.13750E-03,-9.85176E-03,-8.14070E-03
-94.12500E-03,-10.45477E-03,-8.04020E-03
-94.11250E-03,-9.95226E-03,-8.24121E-03
-94.10000E-03,-10.05276E-03,-7.83920E-03
-94.08750E-03,-10.05276E-03,-7.73869E-03
-94.07500E-03,-9.95226E-03,-7.73869E-03
-94.06250E-03,-10.35427E-03,-7.73869E-03
-94.05000E-03,-10.15327E-03,-8.04020E-03
-94.03750E-03,-9.65075E-03,-7.83920E-03
-94.02500E-03,-10.25377E-03,-7.83920E-03
-94.01250E-03,-10.15327E-03,-7.53769E-03
-94.00000E-03,-10.25377E-03,-7.63819E-03
-93.98750E-03,-10.15327E-03,-8.04020E-03
-93.97500E-03,-10.05276E-03,-7.93970E-03
-93.96250E-03,-10.15327E-03,-7.83920E-03
-93.95000E-03,-10.55528E-03,-7.63819E-03
-93.93750E-03,-9.95226E-03,-8.04020E-03
-93.92500E-03,-10.15327E-03,-8.24121E-03
-93.91250E-03,-10.15327E-03,-8.24121E-03
-93.90000E-03,-10.15327E-03,-7.93970E-03
-93.88750E-03,-10.95729E-03,-7.83920E-03
-93.87500E-03,-10.75628E-03,-8.04020E-03
-93.86250E-03,-10.45477E-03,-7.43719E-03
-93.85000E-03,-10.35427E-03,-7.83920E-03
-93.83750E-03,-9.95226E-03,-8.04020E-03
-93.82500E-03,-10.05276E-03,-8.04020E-03
-93.81250E-03,-10.05276E-03,-7.83920E-03
-93.80000E-03,-10.35427E-03,-7.83920E-03
-93.78750E-03,-10.05276E-03,-7.83920E-03
-93.77500E-03,-9.95226E-03,-7.83920E-03
-93.76250E-03,-10.15327E-03,-7.53769E-03
-93.75000E-03,-10.25377E-03,-7.63819E-03
-93.73750E-03,-9.85176E-03,-7.73869E-03
-93.72500E-03,-9.95226E-03,-7.83920E-03
-93.71250E-03,-9.55025E-03,-7.73869E-03
-93.70000E-03,-9.95226E-03,-7.73869E-03
-93.68750E-03,-9.95226E-03,-7.83920E-03
-93.67500E-03,-9.95226E-03,-8.14070E-03
-93.66250E-03,-9.95226E-03,-7.63819E-03
-93.65000E-03,-9.85176E-03,-7.63819E-03
-93.63750E-03,-10.05276E-03,-7.63819E-03
-93.62500E-03,-10.65578E-03,-7.83920E-03
-93.61250E-03,-9.95226E-03,-7.93970E-03
-93.60000E-03,-9.85176E-03,-7.93970E-03
-93.58750E-03,-9.85176E-03,-7.83920E-03
-93.57500E-03,-9.85176E-03,-7.83920E-03
-93.56250E-03,-10.15327E-03,-7.83920E-03
-93.55000E-03,-10.15327E-03,-8.04020E-03
