x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-995.2500E-03,-7.2943E-03,-62.0524E-03,-2.2692E-03,-5.7710E-03
-995.1250E-03,-12.3037E-03,-59.0531E-03,-2.7560E-03,-3.2742E-03
-995.0000E-03,-17.0776E-03,-56.7918E-03,-3.5097E-03,-7.5298E-03
-994.8750E-03,-17.3288E-03,-54.0280E-03,-2.7717E-03,-3.0229E-03
-994.7500E-03,-22.1027E-03,-54.5148E-03,-2.2692E-03,-4.2635E-03
-994.6250E-03,-25.6203E-03,-52.0179E-03,-3.7610E-03,-7.0273E-03
-994.5000E-03,-27.6303E-03,-47.9978E-03,-2.2692E-03,-3.0229E-03
-994.3750E-03,-34.6655E-03,-51.4997E-03,-3.0072E-03,-5.5198E-03
-994.2500E-03,-31.9174E-03,-41.9677E-03,-3.7610E-03,-5.5198E-03
-994.1250E-03,-38.6856E-03,-42.2032E-03,-1.7666E-03,-3.7767E-03
-994.0000E-03,-46.2233E-03,-45.7208E-03,-5.2685E-03,-5.7710E-03
-993.8750E-03,-37.4450E-03,-31.4149E-03,-3.2742E-03,-4.2792E-03
-993.7500E-03,-50.7459E-03,-38.1831E-03,-2.7717E-03,-3.7767E-03
-993.6250E-03,-52.0022E-03,-34.6812E-03,-4.7660E-03,-6.7761E-03
-993.5000E-03,-47.4953E-03,-24.8822E-03,-1.7666E-03,-3.2742E-03
-993.3750E-03,-61.2987E-03,-34.9168E-03,-3.5097E-03,-6.2736E-03
-993.2500E-03,-52.7717E-03,-20.8621E-03,-4.2635E-03,-5.7867E-03
-993.1250E-03,-57.7811E-03,-20.6109E-03,-510.4E-06,-4.0280E-03
-993.0000E-03,-65.3188E-03,-26.3741E-03,-5.0173E-03,-6.5248E-03
-992.8750E-03,-56.0380E-03,-10.8119E-03,-2.5204E-03,-4.0280E-03
-992.7500E-03,-68.8364E-03,-17.8313E-03,-1.7666E-03,-4.5148E-03
-992.6250E-03,-68.6008E-03,-10.0581E-03,-3.7610E-03,-6.0223E-03
-992.5000E-03,-63.8269E-03,-2.0179E-03,-2.0179E-03,-2.2692E-03
-992.3750E-03,-75.6203E-03,-8.2836E-03,-4.0122E-03,-6.0223E-03
-992.2500E-03,-70.3596E-03,+2.0022E-03,-3.2742E-03,-5.7867E-03
-992.1250E-03,-72.8565E-03,+5.2685E-03,-2.2692E-03,-2.7717E-03
-992.0000E-03,-77.8816E-03,+5.7710E-03,-3.7610E-03,-6.2736E-03
-991.8750E-03,-74.6310E-03,+12.3037E-03,-3.5254E-03,-4.5305E-03
-991.7500E-03,-77.8816E-03,+13.0575E-03,-2.5204E-03,-3.5254E-03
-991.6250E-03,-79.6404E-03,+18.0826E-03,-2.2692E-03,-6.5248E-03
-991.5000E-03,-80.6454E-03,+20.8464E-03,-4.0122E-03,-1.7666E-03
-991.3750E-03,-77.8973E-03,+22.1027E-03,-2.7717E-03,-6.2736E-03
-991.2500E-03,-84.4143E-03,+28.3841E-03,-2.5204E-03,-5.5355E-03
-991.1250E-03,-85.1680E-03,+31.3992E-03,-3.0072E-03,-2.0179E-03
-991.0000E-03,-79.4048E-03,+31.4149E-03,-3.7610E-03,-7.2786E-03
-990.8750E-03,-92.2032E-03,+40.4444E-03,-4.5148E-03,-3.7767E-03
-990.7500E-03,-78.1486E-03,+37.1938E-03,-2.2692E-03,-3.5254E-03
-990.6250E-03,-83.9117E-03,+42.7057E-03,-3.2585E-03,-6.7761E-03
-990.5000E-03,-94.7158E-03,+50.2434E-03,-3.5097E-03,-1.7666E-03
-990.3750E-03,-71.6159E-03,+40.9626E-03,-4.0122E-03,-6.0223E-03
-990.2500E-03,-91.9519E-03,+54.5148E-03,-2.7717E-03,-6.7761E-03
-990.1250E-03,-87.6963E-03,+55.0173E-03,-3.0072E-03,-761.6E-06
-990.0000E-03,-73.1234E-03,+49.5053E-03,-4.0122E-03,-8.0323E-03
