x-axis,1,2,3,4
-2.4756250E+00,+56.5405E-03,+23.1077E-03,-1.6049E-03,+1.9147299E+00
-2.4753125E+00,+57.7811E-03,+22.8565E-03,-1.6049E-03,+1.9495917E+00
-2.4750000E+00,+56.5405E-03,+21.6002E-03,-1.4039E-03,+1.9298053E+00
-2.4746875E+00,+58.5506E-03,+19.5901E-03,-1.3097E-03,+2.0102073E+00
-2.4743750E+00,+60.8119E-03,+17.5801E-03,-1.5107E-03,+2.1003455E+00
-2.4740625E+00,+61.0631E-03,+15.8370E-03,-2.1074E-03,+2.0805590E+00
-2.4737500E+00,+61.5656E-03,+16.3238E-03,-1.3097E-03,+2.1107098E+00
-2.4734375E+00,+62.0682E-03,+14.0625E-03,-1.4102E-03,+2.1509108E+00
-2.4731250E+00,+65.0832E-03,+9.8068E-03,-1.8122E-03,+2.2313128E+00
-2.4728125E+00,+65.0675E-03,+10.2937E-03,-1.9064E-03,+2.2510992E+00
-2.4725000E+00,+63.8269E-03,+9.5399E-03,-1.2092E-03,+2.2262877E+00
-2.4721875E+00,+66.0883E-03,+7.2786E-03,-1.8059E-03,+2.3016645E+00
-2.4718750E+00,+68.0826E-03,+3.7610E-03,-1.8122E-03,+2.3817525E+00
-2.4715625E+00,+67.8470E-03,+3.2585E-03,-1.9127E-03,+2.3669912E+00
-2.4712500E+00,+68.0983E-03,+3.0072E-03,-2.0069E-03,+2.3971419E+00
-2.4709375E+00,+68.6008E-03,+494.7E-06,-1.6049E-03,+2.4373429E+00
-2.4706250E+00,+70.6109E-03,-3.2585E-03,-1.4102E-03,+2.5026696E+00
-2.4703125E+00,+70.5952E-03,-2.7717E-03,-1.7054E-03,+2.5124058E+00
-2.4700000E+00,+69.8571E-03,-4.0280E-03,-1.6049E-03,+2.4875942E+00
-2.4696875E+00,+71.3646E-03,-5.5355E-03,-1.2092E-03,+2.5428706E+00
-2.4693750E+00,+73.8615E-03,-7.7968E-03,-1.8122E-03,+2.6078831E+00
-2.4690625E+00,+72.8565E-03,-9.0531E-03,-2.1074E-03,+2.5880967E+00
-2.4687500E+00,+72.6209E-03,-9.5556E-03,-1.3097E-03,+2.6081972E+00
-2.4684375E+00,+73.6259E-03,-12.3194E-03,-1.5107E-03,+2.6433731E+00
-2.4681250E+00,+75.1178E-03,-16.3238E-03,-1.7054E-03,+2.7036746E+00
-2.4678125E+00,+74.8665E-03,-16.0883E-03,-1.6112E-03,+2.7083856E+00
-2.4675000E+00,+74.3797E-03,-16.5908E-03,-1.7054E-03,+2.6885992E+00
-2.4671875E+00,+74.8822E-03,-18.8521E-03,-1.4102E-03,+2.7288002E+00
-2.4668750E+00,+76.3741E-03,-22.1184E-03,-2.1074E-03,+2.7686872E+00
-2.4665625E+00,+75.3690E-03,-22.8565E-03,-2.0069E-03,+2.7539258E+00
-2.4662500E+00,+74.8822E-03,-22.6209E-03,-2.0069E-03,+2.7639761E+00
-2.4659375E+00,+75.3847E-03,-24.8822E-03,-1.5107E-03,+2.7790515E+00
-2.4656250E+00,+77.3791E-03,-29.1379E-03,-1.6049E-03,+2.8289887E+00
-2.4653125E+00,+77.1435E-03,-28.3998E-03,-1.3097E-03,+2.8239635E+00
-2.4650000E+00,+77.3948E-03,-29.6561E-03,-1.5044E-03,+2.8192525E+00
-2.4646875E+00,+77.6460E-03,-31.6661E-03,-1.2092E-03,+2.8544284E+00
-2.4643750E+00,+78.3998E-03,-34.9325E-03,-1.8122E-03,+2.8795540E+00
-2.4640625E+00,+78.3998E-03,-35.6705E-03,-1.9064E-03,+2.8896042E+00
-2.4637500E+00,+78.3841E-03,-34.6812E-03,-1.5044E-03,+2.8896042E+00
-2.4634375E+00,+77.8973E-03,-36.6913E-03,-1.1087E-03,+2.9046796E+00
-2.4631250E+00,+79.8916E-03,-40.6957E-03,-1.9064E-03,+2.9445666E+00
-2.4628125E+00,+78.3998E-03,-40.4601E-03,-1.3097E-03,+2.9197550E+00
-2.4625000E+00,+78.6354E-03,-40.9626E-03,-1.7054E-03,+2.9247801E+00
-2.4621875E+00,+78.3841E-03,-42.7214E-03,-1.5044E-03,+2.9294912E+00
-2.4618750E+00,+77.6460E-03,-45.4852E-03,-1.4102E-03,+2.9197550E+00
-2.4615625E+00,+77.8816E-03,-45.7208E-03,-1.5044E-03,+2.9244660E+00
-2.4612500E+00,+76.6410E-03,-45.2340E-03,-1.4039E-03,+2.8946294E+00
-2.4609375E+00,+76.6410E-03,-46.7415E-03,-1.0082E-03,+2.8946294E+00
-2.4606250E+00,+77.1278E-03,-51.2484E-03,-1.6049E-03,+2.9093907E+00
-2.4603125E+00,+75.6203E-03,-50.5104E-03,-1.4102E-03,+2.8695037E+00
-2.4600000E+00,+75.3690E-03,-51.2641E-03,-2.0069E-03,+2.8742148E+00
-2.4596875E+00,+75.1178E-03,-52.0179E-03,-1.8059E-03,+2.8641645E+00
-2.4593750E+00,+74.8822E-03,-55.5355E-03,-1.7117E-03,+2.8393530E+00
-2.4590625E+00,+75.1178E-03,-56.0223E-03,-1.9064E-03,+2.8591394E+00
-2.4587500E+00,+74.1128E-03,-55.5355E-03,-1.3097E-03,+2.8340138E+00
-2.4584375E+00,+73.3747E-03,-57.7968E-03,-1.9064E-03,+2.8293027E+00
-2.4581250E+00,+73.6102E-03,-60.7962E-03,-1.7054E-03,+2.8340138E+00
-2.4578125E+00,+72.1184E-03,-60.0581E-03,-1.4102E-03,+2.8041771E+00
-2.4575000E+00,+72.6052E-03,-60.5606E-03,-1.8059E-03,+2.8139133E+00
-2.4571875E+00,+72.3540E-03,-61.3144E-03,-1.7054E-03,+2.7988379E+00
-2.4568750E+00,+70.6109E-03,-62.8219E-03,-1.5107E-03,+2.7589510E+00
-2.4565625E+00,+70.5952E-03,-64.0625E-03,-1.6112E-03,+2.7737123E+00
-2.4562500E+00,+69.8414E-03,-63.5757E-03,-1.8059E-03,+2.7485867E+00
-2.4559375E+00,+69.0876E-03,-65.3345E-03,-1.8059E-03,+2.7234610E+00
-2.4556250E+00,+67.5801E-03,-68.0826E-03,-1.6112E-03,+2.6983354E+00
-2.4553125E+00,+67.0933E-03,-67.0776E-03,-2.0069E-03,+2.6681846E+00
-2.4550000E+00,+67.0776E-03,-67.0933E-03,-1.6112E-03,+2.6631595E+00
-2.4546875E+00,+66.5751E-03,-67.5958E-03,-1.7117E-03,+2.6380339E+00
-2.4543750E+00,+64.3295E-03,-69.8571E-03,-2.1074E-03,+2.5830716E+00
-2.4540625E+00,+64.3295E-03,-70.5952E-03,-1.8059E-03,+2.5827575E+00
-2.4537500E+00,+64.3138E-03,-69.6058E-03,-1.6112E-03,+2.5626570E+00
-2.4534375E+00,+62.5550E-03,-71.1134E-03,-1.8059E-03,+2.5224560E+00
-2.4531250E+00,+62.0524E-03,-72.8565E-03,-1.6049E-03,+2.4923052E+00
-2.4528125E+00,+61.5499E-03,-71.6159E-03,-1.6049E-03,+2.4722047E+00
-2.4525000E+00,+60.5449E-03,-71.8671E-03,-1.4102E-03,+2.4571294E+00
-2.4521875E+00,+58.7861E-03,-73.6259E-03,-1.9064E-03,+2.4219535E+00
-2.4518750E+00,+57.2786E-03,-74.6310E-03,-1.8059E-03,+2.3616520E+00
-2.4515625E+00,+55.7710E-03,-75.1178E-03,-1.8059E-03,+2.3365264E+00
-2.4512500E+00,+55.5198E-03,-74.3797E-03,-1.5044E-03,+2.3315012E+00
-2.4509375E+00,+54.5148E-03,-75.1335E-03,-1.0082E-03,+2.2661746E+00
-2.4506250E+00,+51.7666E-03,-75.8715E-03,-1.7117E-03,+2.2008480E+00
-2.4503125E+00,+51.7509E-03,-75.8715E-03,-2.1074E-03,+2.1907977E+00
-2.4500000E+00,+50.2434E-03,-75.6360E-03,-2.0069E-03,+2.1505967E+00
-2.4496875E+00,+48.7359E-03,-76.1385E-03,-1.6049E-03,+2.1053706E+00
-2.4493750E+00,+46.9771E-03,-77.1278E-03,-1.5044E-03,+2.0400439E+00
-2.4490625E+00,+45.7365E-03,-76.6253E-03,-1.4039E-03,+1.9951319E+00
-2.4487500E+00,+45.7208E-03,-76.1385E-03,-1.0082E-03,+1.9998429E+00
-2.4484375E+00,+43.4595E-03,-76.3898E-03,-1.2092E-03,+1.9194409E+00
-2.4481250E+00,+41.4494E-03,-77.3948E-03,-1.6049E-03,+1.8343279E+00
-2.4478125E+00,+41.1982E-03,-77.6460E-03,-1.5044E-03,+1.8440641E+00
-2.4475000E+00,+39.9419E-03,-77.8973E-03,-1.3097E-03,+1.8038630E+00
-2.4471875E+00,+37.9318E-03,-78.3998E-03,-1.5044E-03,+1.7636620E+00
-2.4468750E+00,+36.1731E-03,-78.8866E-03,-1.3097E-03,+1.7033605E+00
-2.4465625E+00,+35.1837E-03,-78.1329E-03,-1.5107E-03,+1.6584485E+00
-2.4462500E+00,+35.6705E-03,-77.8816E-03,-1.6049E-03,+1.6732098E+00
-2.4459375E+00,+33.1580E-03,-77.8816E-03,-1.5044E-03,+1.5827575E+00
-2.4456250E+00,+29.9073E-03,-77.8816E-03,-1.4102E-03,+1.4825691E+00
-2.4453125E+00,+29.8916E-03,-77.8816E-03,-1.7054E-03,+1.4973304E+00
-2.4450000E+00,+28.6354E-03,-77.1278E-03,-1.7054E-03,+1.4420540E+00
-2.4446875E+00,+27.3791E-03,-76.6410E-03,-1.3097E-03,+1.3867776E+00
-2.4443750E+00,+25.1178E-03,-76.8766E-03,-2.1137E-03,+1.3114007E+00
-2.4440625E+00,+23.3747E-03,-75.3847E-03,-2.2079E-03,+1.2514133E+00
-2.4437500E+00,+23.6102E-03,-76.1228E-03,-1.6049E-03,+1.2661746E+00
-2.4434375E+00,+21.0977E-03,-74.6153E-03,-1.3097E-03,+1.1656721E+00
-2.4431250E+00,+16.5908E-03,-74.3640E-03,-1.6049E-03,+1.0403580E+00
-2.4428125E+00,+17.3288E-03,-74.1128E-03,-1.5107E-03,+1.0551193E+00
-2.4425000E+00,+15.8213E-03,-73.3590E-03,-1.8059E-03,+999.8430E-03
-2.4421875E+00,+14.5650E-03,-72.6209E-03,-1.6049E-03,+934.5163E-03
-2.4418750E+00,+11.5499E-03,-73.1077E-03,-1.6049E-03,+849.0892E-03
-2.4415625E+00,+9.8068E-03,-72.1027E-03,-1.2092E-03,+784.0766E-03
-2.4412500E+00,+10.0424E-03,-71.8514E-03,-1.3034E-03,+803.8631E-03
-2.4409375E+00,+7.0273E-03,-71.0977E-03,-1.3034E-03,+703.3605E-03
-2.4406250E+00,+3.7767E-03,-70.8464E-03,-1.3097E-03,+583.0716E-03
-2.4403125E+00,+4.5148E-03,-70.3439E-03,-1.6049E-03,+607.8832E-03
-2.4400000E+00,+3.5097E-03,-69.3389E-03,-1.6049E-03,+562.6570E-03
-2.4396875E+00,+1.7509E-03,-69.3389E-03,-1.5107E-03,+497.3304E-03
-2.4393750E+00,-761.6E-06,-68.8364E-03,-2.2079E-03,+416.9284E-03
-2.4390625E+00,-2.5047E-03,-67.5958E-03,-1.9064E-03,+356.9410E-03
-2.4387500E+00,-1.7666E-03,-67.8313E-03,-1.5044E-03,+371.7023E-03
-2.4384375E+00,-3.7767E-03,-66.5751E-03,-1.5107E-03,+271.1997E-03
-2.4381250E+00,-8.2836E-03,-64.3138E-03,-1.8059E-03,+145.8857E-03
-2.4378125E+00,-7.5455E-03,-64.0625E-03,-1.4102E-03,+165.6721E-03
-2.4375000E+00,-8.8018E-03,-63.8112E-03,-1.6049E-03,+125.4711E-03
-2.4371875E+00,-10.5606E-03,-62.5550E-03,-1.6112E-03,+50.0942E-03
-2.4368750E+00,-13.3244E-03,-61.5499E-03,-2.1074E-03,-35.3329E-03
-2.4365625E+00,-15.3188E-03,-60.7962E-03,-1.8059E-03,-95.3204E-03
-2.4362500E+00,-14.8320E-03,-60.2937E-03,-1.7117E-03,-85.5842E-03
-2.4359375E+00,-17.8470E-03,-58.7861E-03,-2.1074E-03,-196.1369E-03
-2.4356250E+00,-22.3540E-03,-56.7761E-03,-1.5107E-03,-336.5264E-03
-2.4353125E+00,-21.6159E-03,-56.5248E-03,-1.9064E-03,-331.8153E-03
-2.4350000E+00,-22.8722E-03,-56.0223E-03,-1.6049E-03,-372.0163E-03
-2.4346875E+00,-25.6360E-03,-54.7660E-03,-1.1087E-03,-447.3932E-03
-2.4343750E+00,-28.1486E-03,-52.7560E-03,-1.8059E-03,-547.8957E-03
-2.4340625E+00,-28.6354E-03,-52.2535E-03,-1.4039E-03,-582.7575E-03
-2.4337500E+00,-27.8973E-03,-50.9972E-03,-1.0082E-03,-573.0214E-03
-2.4334375E+00,-30.4099E-03,-49.9921E-03,-1.6112E-03,-668.4987E-03
-2.4331250E+00,-34.1787E-03,-47.7308E-03,-1.7054E-03,-788.7877E-03
-2.4328125E+00,-34.6812E-03,-46.4903E-03,-1.6049E-03,-784.0766E-03
-2.4325000E+00,-34.9325E-03,-46.9771E-03,-1.6049E-03,-814.2274E-03
-2.4321875E+00,-36.9425E-03,-44.7158E-03,-1.1087E-03,-899.6545E-03
-2.4318750E+00,-39.4551E-03,-41.7007E-03,-1.9064E-03,-995.1319E-03
-2.4315625E+00,-41.4494E-03,-41.4494E-03,-1.4102E-03,-1.0400440E+00
-2.4312500E+00,-40.9626E-03,-40.9469E-03,-1.6049E-03,-1.0303078E+00
-2.4309375E+00,-43.2239E-03,-39.6906E-03,-1.6112E-03,-1.1257852E+00
-2.4306250E+00,-47.2283E-03,-37.6806E-03,-2.1074E-03,-1.2460741E+00
-2.4303125E+00,-46.4903E-03,-36.1731E-03,-1.5044E-03,-1.2313128E+00
-2.4300000E+00,-47.4953E-03,-36.1731E-03,-1.4039E-03,-1.2664887E+00
-2.4296875E+00,-48.7516E-03,-34.4143E-03,-1.2092E-03,-1.3368404E+00
-2.4293750E+00,-51.5154E-03,-30.9124E-03,-1.6112E-03,-1.4172424E+00
-2.4290625E+00,-52.7560E-03,-31.3992E-03,-1.7054E-03,-1.4621545E+00
-2.4287500E+00,-51.5154E-03,-30.3942E-03,-1.6112E-03,-1.4423681E+00
-2.4284375E+00,-54.7817E-03,-28.3841E-03,-1.8059E-03,-1.5378455E+00
-2.4281250E+00,-57.0273E-03,-26.3741E-03,-1.4039E-03,-1.6480842E+00
-2.4278125E+00,-56.5405E-03,-24.6153E-03,-1.4039E-03,-1.6232726E+00
-2.4275000E+00,-57.2943E-03,-24.1128E-03,-1.3097E-03,-1.6634736E+00
-2.4271875E+00,-58.5506E-03,-21.8514E-03,-2.0069E-03,-1.7187500E+00
-2.4268750E+00,-61.5656E-03,-18.3339E-03,-1.6049E-03,-1.7941269E+00
-2.4265625E+00,-62.0524E-03,-18.3339E-03,-1.6049E-03,-1.8340138E+00
-2.4262500E+00,-61.8169E-03,-17.3288E-03,-1.6112E-03,-1.8092022E+00
-2.4259375E+00,-64.5807E-03,-15.3188E-03,-1.8122E-03,-1.9046796E+00
-2.4256250E+00,-67.0776E-03,-12.0524E-03,-1.9064E-03,-2.0149183E+00
-2.4253125E+00,-66.5908E-03,-10.8119E-03,-1.5044E-03,-1.9901068E+00
-2.4250000E+00,-67.3445E-03,-11.2987E-03,-1.1087E-03,-2.0303078E+00
-2.4246875E+00,-68.0983E-03,-9.0374E-03,-1.4102E-03,-2.0805590E+00
-2.4243750E+00,-70.3596E-03,-5.0330E-03,-1.7054E-03,-2.1458857E+00
-2.4240625E+00,-71.6002E-03,-5.7710E-03,-1.6049E-03,-2.1807475E+00
-2.4237500E+00,-69.8571E-03,-5.0173E-03,-1.3097E-03,-2.1509108E+00
-2.4234375E+00,-71.3646E-03,-3.0072E-03,-1.8122E-03,-2.2262877E+00
-2.4231250E+00,-74.8665E-03,+7.9E-06,-1.9064E-03,-2.3164259E+00
-2.4228125E+00,-73.3747E-03,+1.2484E-03,-1.3097E-03,-2.2865892E+00
-2.4225000E+00,-74.1285E-03,+761.6E-06,-1.4102E-03,-2.3217651E+00
-2.4221875E+00,-75.1335E-03,+2.7717E-03,-1.5044E-03,-2.3619661E+00
-2.4218750E+00,-76.6410E-03,+6.5405E-03,-1.4102E-03,-2.4172424E+00
-2.4215625E+00,-76.8923E-03,+6.7918E-03,-1.8059E-03,-2.4521042E+00
-2.4212500E+00,-77.1435E-03,+8.0481E-03,-1.6112E-03,-2.4323178E+00
-2.4209375E+00,-78.6511E-03,+9.3043E-03,-1.9064E-03,-2.5076947E+00
-2.4206250E+00,-80.8967E-03,+12.0682E-03,-1.6112E-03,-2.5727073E+00
-2.4203125E+00,-80.1586E-03,+13.3087E-03,-1.8059E-03,-2.5529208E+00
-2.4200000E+00,-81.1479E-03,+12.8219E-03,-1.6049E-03,-2.5780465E+00
-2.4196875E+00,-80.9124E-03,+14.5807E-03,-1.2092E-03,-2.6031721E+00
-2.4193750E+00,-82.1530E-03,+18.6008E-03,-2.0069E-03,-2.6483982E+00
-2.4190625E+00,-82.1530E-03,+18.6008E-03,-1.2092E-03,-2.6732098E+00
-2.4187500E+00,-82.1687E-03,+18.8521E-03,-1.7117E-03,-2.6534233E+00
-2.4184375E+00,-83.6762E-03,+21.3646E-03,-2.2079E-03,-2.7237751E+00
-2.4181250E+00,-84.9168E-03,+25.1335E-03,-1.9064E-03,-2.7737123E+00
-2.4178125E+00,-84.4300E-03,+25.8872E-03,-1.3097E-03,-2.7589510E+00
-2.4175000E+00,-84.6655E-03,+26.1385E-03,-1.8059E-03,-2.7740264E+00
-2.4171875E+00,-84.6812E-03,+28.1486E-03,-1.3034E-03,-2.7891017E+00
-2.4168750E+00,-85.1680E-03,+31.6504E-03,-1.3097E-03,-2.8242776E+00
-2.4165625E+00,-85.1680E-03,+31.4149E-03,-1.4039E-03,-2.8289887E+00
-2.4162500E+00,-84.9325E-03,+31.6661E-03,-1.4102E-03,-2.8092022E+00
-2.4159375E+00,-86.1888E-03,+33.9274E-03,-2.0069E-03,-2.8494032E+00
-2.4156250E+00,-86.4243E-03,+37.4450E-03,-1.5107E-03,-2.8742148E+00
-2.4153125E+00,-85.9375E-03,+37.9475E-03,-1.8122E-03,-2.8691897E+00
-2.4150000E+00,-86.1731E-03,+38.1988E-03,-1.9064E-03,-2.8695037E+00
-2.4146875E+00,-86.1888E-03,+40.2089E-03,-1.9064E-03,-2.8896042E+00
-2.4143750E+00,-87.6806E-03,+43.7264E-03,-1.9064E-03,-2.9345163E+00
-2.4140625E+00,-87.1781E-03,+43.7264E-03,-1.7054E-03,-2.9298052E+00
-2.4137500E+00,-87.1781E-03,+44.2290E-03,-1.4102E-03,-2.9348304E+00
-2.4134375E+00,-87.1938E-03,+45.9878E-03,-1.9064E-03,-2.9599560E+00
-2.4131250E+00,-87.6806E-03,+49.0028E-03,-1.5044E-03,-2.9750314E+00
-2.4128125E+00,-87.6806E-03,+49.9921E-03,-1.4102E-03,-2.9797424E+00
-2.4125000E+00,-87.4450E-03,+49.2541E-03,-1.6049E-03,-2.9646671E+00
-2.4121875E+00,-87.6806E-03,+51.5154E-03,-1.4102E-03,-2.9649811E+00
-2.4118750E+00,-87.4293E-03,+54.7660E-03,-1.8059E-03,-2.9948178E+00
-2.4115625E+00,-87.4293E-03,+54.0280E-03,-1.7054E-03,-2.9646671E+00
-2.4112500E+00,-87.1781E-03,+54.7817E-03,-1.7117E-03,-2.9646671E+00
-2.4109375E+00,-85.6705E-03,+56.2893E-03,-1.9064E-03,-2.9546168E+00
-2.4106250E+00,-85.4350E-03,+59.3043E-03,-1.7117E-03,-2.9398555E+00
-2.4103125E+00,-86.4243E-03,+59.7911E-03,-2.0069E-03,-2.9445666E+00
-2.4100000E+00,-84.9168E-03,+58.5506E-03,-1.7054E-03,-2.9093907E+00
-2.4096875E+00,-84.9168E-03,+60.0581E-03,-1.5107E-03,-2.9046796E+00
-2.4093750E+00,-84.9168E-03,+63.3244E-03,-1.8059E-03,-2.9144158E+00
-2.4090625E+00,-83.1580E-03,+63.3244E-03,-1.4102E-03,-2.8845791E+00
-2.4087500E+00,-83.1580E-03,+64.3295E-03,-1.7117E-03,-2.8943153E+00
-2.4084375E+00,-83.1580E-03,+65.5857E-03,-2.0069E-03,-2.8842650E+00
-2.4081250E+00,-81.6661E-03,+67.8470E-03,-1.4102E-03,-2.8544284E+00
-2.4078125E+00,-82.1530E-03,+68.5851E-03,-1.7054E-03,-2.8742148E+00
-2.4075000E+00,-81.1636E-03,+68.3496E-03,-1.4102E-03,-2.8490892E+00
-2.4071875E+00,-81.6504E-03,+70.3596E-03,-1.5107E-03,-2.8390389E+00
