0.0248684210526316,0.0171203623120287,-7.58155659594226e-005,0.0118947368421053,0.000690721350930484,0.00187918030384941,0.00841095959672244,0.01018
0.0220526315789474,0.0163391326461487,0.000103059725142682,0.0187368421052632,-0.00048112314788951,0.00349994908157822,0.0151280739156034,0.0198666666666667
0.0222631578947368,0.0167202202880414,-1.28747613308687e-005,0.0462631578947368,2.38179776182926e-005,0.00903808245426982,0.0381412151363564,0.0501333333333333
0.0218421052631579,0.0169774544463189,-0.000231591617716304,0.0951052631578947,0.000214361798564633,0.0183420561231313,0.0762393337427907,0.1002
0.0207105263157895,0.0171251259075523,-0.000638375865414674,0.190342105263158,0.000295342922466828,0.037015503809125,0.152498889430362,0.200466666666667
0.0205526315789474,0.0171060715254577,-0.00107908305473669,0.283947368421053,0.000333451686656096,0.0553569607079922,0.228362927817727,0.300133333333333
0.0206052631578947,0.0171918162448836,-0.00170578945562594,0.379263157894737,0.000395378428463656,0.074171013799446,0.30445008724167,0.400133333333333
0.0345263157894737,0.0172156342225019,-0.00233728622648909,0.473947368421053,0.000433487192652924,0.0928236529948525,0.380486521892663,0.500066666666667
0.0502631578947369,0.017115598716505,-0.00326699123253984,0.56921052631579,0.000504941125507802,0.110738674514299,0.455660625259579,0.600066666666667
0.0480263157894737,0.0171394166941233,-0.00409986502165558,0.66271052631579,0.00054304988969707,0.129397494279972,0.531217434130232,0.7002
0.0476842105263158,0.0171013079299341,-0.00468500237931165,0.759105263157895,0.00054304988969707,0.147536478436218,0.606789890028638,0.800133333333333
0.0466842105263158,0.0171727618627889,-0.00601114388605495,0.852368421052632,0.000619267418075606,0.166693643917139,0.682384642307595,0.900266666666667
0.0459473684210526,0.0169155277045114,-0.00719078704471849,0.938157894736842,0.000666903373312191,0.182389177112824,0.750230459973224,1.00001333333333
0.0402631578947368,0.0133142494886255,-0.00863122629965976,0.931578947368421,0.000666903373312191,0.172316267911065,0.745451866827284,1.20033333333333
0.0354473684210526,0.011103941165648,-0.0109308915147812,0.923157894736842,0.000724066519596094,0.167630974479967,0.743946267719627,1.40013333333333
0.0303157894736842,0.00957482700255361,-0.0140544216102255,0.92128947368421,0.000814574834545605,0.165201096120194,0.742264011893459,1.6002
0.0231052631578947,0.00844109126792288,-0.0187711794513942,0.921236842105263,0.000967009891302678,0.163854827526456,0.74373924004417,1.80033333333333
0.0176842105263158,0.00755029890499874,-0.0242517907188737,0.926578947368421,0.00112420854358341,0.162877492751758,0.741743181428044,2.00073333333333
