x-axis,3
second,Ampere
-50.000000E-03,+241.206024170E+00
-49.998400E-03,+241.206024170E+00
-49.996800E-03,+241.206024170E+00
-49.995200E-03,+241.206024170E+00
-49.993600E-03,+201.005020142E+00
-49.992000E-03,+238.693461418E+00
-49.990400E-03,+201.005020142E+00
-49.988800E-03,+238.693461418E+00
-49.987200E-03,+241.206024170E+00
-49.985600E-03,+241.206024170E+00
-49.984000E-03,+201.005020142E+00
-49.982400E-03,+201.005020142E+00
-49.980800E-03,+201.005020142E+00
-49.979200E-03,+201.005020142E+00
-49.977600E-03,+201.005020142E+00
-49.976000E-03,+160.804016113E+00
-49.974400E-03,+198.492457390E+00
-49.972800E-03,+160.804016113E+00
-49.971200E-03,+120.603012085E+00
-49.969600E-03,+158.291453362E+00
-49.968000E-03,+120.603012085E+00
-49.966400E-03,+120.603012085E+00
-49.964800E-03,+120.603012085E+00
-49.963200E-03,+120.603012085E+00
-49.961600E-03,+120.603012085E+00
-49.960000E-03,+80.402008057E+00
-49.958400E-03,+80.402008057E+00
-49.956800E-03,+80.402008057E+00
-49.955200E-03,+40.201004028E+00
-49.953600E-03,+77.889445305E+00
-49.952000E-03,+40.201004028E+00
-49.950400E-03,+40.201004028E+00
-49.948800E-03,+40.201004028E+00
-49.947200E-03,+0.0E+00
-49.945600E-03,+37.688441277E+00
-49.944000E-03,+0.0E+00
-49.942400E-03,+0.0E+00
-49.940800E-03,+0.0E+00
-49.939200E-03,-37.688441277E+00
-49.937600E-03,+0.0E+00
-49.936000E-03,-37.688441277E+00
-49.934400E-03,+0.0E+00
-49.932800E-03,-37.688441277E+00
-49.931200E-03,-77.889445305E+00
-49.929600E-03,-40.201004028E+00
-49.928000E-03,-40.201004028E+00
-49.926400E-03,-77.889445305E+00
-49.924800E-03,-80.402008057E+00
-49.923200E-03,-80.402008057E+00
-49.921600E-03,-80.402008057E+00
-49.920000E-03,-80.402008057E+00
-49.918400E-03,-80.402008057E+00
-49.916800E-03,-118.090449333E+00
-49.915200E-03,-120.603012085E+00
-49.913600E-03,-120.603012085E+00
-49.912000E-03,-120.603012085E+00
-49.910400E-03,-80.402008057E+00
-49.908800E-03,-118.090449333E+00
-49.907200E-03,-120.603012085E+00
-49.905600E-03,-120.603012085E+00
-49.904000E-03,-120.603012085E+00
-49.902400E-03,-120.603012085E+00
-49.900800E-03,-120.603012085E+00
-49.899200E-03,-80.402008057E+00
-49.897600E-03,-118.090449333E+00
-49.896000E-03,-80.402008057E+00
-49.894400E-03,-118.090449333E+00
-49.892800E-03,-120.603012085E+00
-49.891200E-03,-120.603012085E+00
-49.889600E-03,-120.603012085E+00
-49.888000E-03,-120.603012085E+00
-49.886400E-03,-80.402008057E+00
-49.884800E-03,-118.090449333E+00
-49.883200E-03,-80.402008057E+00
-49.881600E-03,-118.090449333E+00
-49.880000E-03,-120.603012085E+00
-49.878400E-03,-80.402008057E+00
-49.876800E-03,-80.402008057E+00
-49.875200E-03,-80.402008057E+00
-49.873600E-03,-80.402008057E+00
-49.872000E-03,-80.402008057E+00
-49.870400E-03,-40.201004028E+00
-49.868800E-03,-40.201004028E+00
-49.867200E-03,-77.889445305E+00
-49.865600E-03,-40.201004028E+00
-49.864000E-03,-40.201004028E+00
-49.862400E-03,-40.201004028E+00
-49.860800E-03,-40.201004028E+00
-49.859200E-03,-40.201004028E+00
-49.857600E-03,-77.889445305E+00
-49.856000E-03,-40.201004028E+00
-49.854400E-03,-40.201004028E+00
-49.852800E-03,-40.201004028E+00
-49.851200E-03,-40.201004028E+00
-49.849600E-03,-77.889445305E+00
-49.848000E-03,-40.201004028E+00
-49.846400E-03,-40.201004028E+00
-49.844800E-03,-40.201004028E+00
-49.843200E-03,-77.889445305E+00
-49.841600E-03,-80.402008057E+00
-49.840000E-03,-80.402008057E+00
-49.838400E-03,-40.201004028E+00
-49.836800E-03,-118.090449333E+00
-49.835200E-03,-120.603012085E+00
-49.833600E-03,-80.402008057E+00
-49.832000E-03,-118.090449333E+00
-49.830400E-03,-80.402008057E+00
-49.828800E-03,-118.090449333E+00
-49.827200E-03,-120.603012085E+00
-49.825600E-03,-80.402008057E+00
-49.824000E-03,-80.402008057E+00
-49.822400E-03,-118.090449333E+00
-49.820800E-03,-120.603012085E+00
-49.819200E-03,-120.603012085E+00
-49.817600E-03,-120.603012085E+00
-49.816000E-03,-120.603012085E+00
-49.814400E-03,-120.603012085E+00
-49.812800E-03,-120.603012085E+00
-49.811200E-03,-120.603012085E+00
-49.809600E-03,-120.603012085E+00
-49.808000E-03,-120.603012085E+00
-49.806400E-03,-120.603012085E+00
-49.804800E-03,-120.603012085E+00
-49.803200E-03,-120.603012085E+00
-49.801600E-03,-158.291453362E+00
-49.800000E-03,-120.603012085E+00
-49.798400E-03,-120.603012085E+00
-49.796800E-03,-158.291453362E+00
-49.795200E-03,-120.603012085E+00
-49.793600E-03,-120.603012085E+00
-49.792000E-03,-120.603012085E+00
-49.790400E-03,-120.603012085E+00
-49.788800E-03,-158.291453362E+00
-49.787200E-03,-120.603012085E+00
-49.785600E-03,-158.291453362E+00
-49.784000E-03,-160.804016113E+00
-49.782400E-03,-160.804016113E+00
-49.780800E-03,-120.603012085E+00
-49.779200E-03,-120.603012085E+00
-49.777600E-03,-158.291453362E+00
-49.776000E-03,-160.804016113E+00
-49.774400E-03,-120.603012085E+00
-49.772800E-03,-120.603012085E+00
-49.771200E-03,-158.291453362E+00
-49.769600E-03,-120.603012085E+00
-49.768000E-03,-120.603012085E+00
-49.766400E-03,-120.603012085E+00
-49.764800E-03,-120.603012085E+00
-49.763200E-03,-80.402008057E+00
-49.761600E-03,-118.090449333E+00
-49.760000E-03,-80.402008057E+00
-49.758400E-03,-80.402008057E+00
-49.756800E-03,-118.090449333E+00
-49.755200E-03,-80.402008057E+00
-49.753600E-03,-80.402008057E+00
-49.752000E-03,-80.402008057E+00
-49.750400E-03,-80.402008057E+00
-49.748800E-03,-80.402008057E+00
-49.747200E-03,-118.090449333E+00
-49.745600E-03,-80.402008057E+00
-49.744000E-03,-80.402008057E+00
-49.742400E-03,-80.402008057E+00
-49.740800E-03,-80.402008057E+00
-49.739200E-03,-118.090449333E+00
-49.737600E-03,-40.201004028E+00
-49.736000E-03,-77.889445305E+00
-49.734400E-03,-80.402008057E+00
-49.732800E-03,-40.201004028E+00
-49.731200E-03,-77.889445305E+00
-49.729600E-03,-40.201004028E+00
-49.728000E-03,-77.889445305E+00
-49.726400E-03,-80.402008057E+00
-49.724800E-03,-40.201004028E+00
-49.723200E-03,+0.0E+00
-49.721600E-03,-37.688441277E+00
-49.720000E-03,-40.201004028E+00
-49.718400E-03,-40.201004028E+00
-49.716800E-03,-40.201004028E+00
-49.715200E-03,+0.0E+00
-49.713600E-03,-37.688441277E+00
-49.712000E-03,+0.0E+00
-49.710400E-03,+0.0E+00
-49.708800E-03,+0.0E+00
-49.707200E-03,-37.688441277E+00
-49.705600E-03,+0.0E+00
-49.704000E-03,+0.0E+00
-49.702400E-03,-37.688441277E+00
-49.700800E-03,+37.688441277E+00
-49.699200E-03,+0.0E+00
-49.697600E-03,+0.0E+00
-49.696000E-03,+0.0E+00
-49.694400E-03,-37.688441277E+00
-49.692800E-03,+0.0E+00
-49.691200E-03,+0.0E+00
-49.689600E-03,+37.688441277E+00
-49.688000E-03,+0.0E+00
-49.686400E-03,+37.688441277E+00
-49.684800E-03,+0.0E+00
-49.683200E-03,+37.688441277E+00
-49.681600E-03,+0.0E+00
-49.680000E-03,+77.889445305E+00
-49.678400E-03,+40.201004028E+00
-49.676800E-03,+40.201004028E+00
-49.675200E-03,+40.201004028E+00
-49.673600E-03,+40.201004028E+00
-49.672000E-03,+77.889445305E+00
-49.670400E-03,+80.402008057E+00
-49.668800E-03,+80.402008057E+00
-49.667200E-03,+80.402008057E+00
-49.665600E-03,+80.402008057E+00
-49.664000E-03,+80.402008057E+00
-49.662400E-03,+80.402008057E+00
