x-axis,4
second,Ampere
-25.0000000E-03,+442.2110443115E+00
-24.9992000E-03,+482.4120483398E+00
-24.9984000E-03,+442.2110443115E+00
-24.9976000E-03,+442.2110443115E+00
-24.9968000E-03,+442.2110443115E+00
-24.9960000E-03,+442.2110443115E+00
-24.9952000E-03,+442.2110443115E+00
-24.9944000E-03,+442.2110443115E+00
-24.9936000E-03,+442.2110443115E+00
-24.9928000E-03,+479.8994855881E+00
-24.9920000E-03,+442.2110443115E+00
-24.9912000E-03,+479.8994855881E+00
-24.9904000E-03,+442.2110443115E+00
-24.9896000E-03,+442.2110443115E+00
-24.9888000E-03,+479.8994855881E+00
-24.9880000E-03,+442.2110443115E+00
-24.9872000E-03,+479.8994855881E+00
-24.9864000E-03,+442.2110443115E+00
-24.9856000E-03,+479.8994855881E+00
-24.9848000E-03,+442.2110443115E+00
-24.9840000E-03,+442.2110443115E+00
-24.9832000E-03,+442.2110443115E+00
-24.9824000E-03,+479.8994855881E+00
-24.9816000E-03,+442.2110443115E+00
-24.9808000E-03,+479.8994855881E+00
-24.9800000E-03,+482.4120483398E+00
-24.9792000E-03,+482.4120483398E+00
-24.9784000E-03,+442.2110443115E+00
-24.9776000E-03,+442.2110443115E+00
-24.9768000E-03,+442.2110443115E+00
-24.9760000E-03,+479.8994855881E+00
-24.9752000E-03,+482.4120483398E+00
-24.9744000E-03,+482.4120483398E+00
-24.9736000E-03,+520.1004896164E+00
-24.9728000E-03,+482.4120483398E+00
-24.9720000E-03,+482.4120483398E+00
-24.9712000E-03,+442.2110443115E+00
-24.9704000E-03,+479.8994855881E+00
-24.9696000E-03,+482.4120483398E+00
-24.9688000E-03,+482.4120483398E+00
-24.9680000E-03,+482.4120483398E+00
-24.9672000E-03,+520.1004896164E+00
-24.9664000E-03,+522.6130523682E+00
-24.9656000E-03,+482.4120483398E+00
-24.9648000E-03,+520.1004896164E+00
-24.9640000E-03,+442.2110443115E+00
-24.9632000E-03,+479.8994855881E+00
-24.9624000E-03,+520.1004896164E+00
-24.9616000E-03,+482.4120483398E+00
-24.9608000E-03,+482.4120483398E+00
