x-axis,1,2,3,4
second,Ampere,Ampere,Ampere,Ampere
-49.590000E-03,-80.402008057E+00,-201.005020142E+00,-40.201004028E+00,-231.155773163E+00
-49.585000E-03,-120.603012085E+00,-173.366829872E+00,-25.125627518E+00,-226.130647659E+00
-49.580000E-03,-97.989947319E+00,-180.904518127E+00,-17.587939262E+00,-178.391955376E+00
-49.575000E-03,-103.015072823E+00,-160.804016113E+00,+7.537688255E+00,-175.879392624E+00
-49.570000E-03,-108.040198326E+00,-160.804016113E+00,+0.0E+00,-148.241202354E+00
-49.565000E-03,-120.603012085E+00,-160.804016113E+00,+0.0E+00,-120.603012085E+00
-49.560000E-03,-120.603012085E+00,-160.804016113E+00,+37.688441277E+00,-120.603012085E+00
-49.555000E-03,-80.402008057E+00,-155.778890610E+00,+2.512562752E+00,-80.402008057E+00
-49.550000E-03,-80.402008057E+00,-150.753765106E+00,+7.537688255E+00,-40.201004028E+00
-49.545000E-03,-80.402008057E+00,-133.165825844E+00,+40.201004028E+00,-25.125627518E+00
-49.540000E-03,-97.989947319E+00,-138.190951347E+00,+40.201004028E+00,+0.0E+00
-49.535000E-03,-55.276380539E+00,-135.678388596E+00,+55.276380539E+00,+15.075376511E+00
-49.530000E-03,-80.402008057E+00,-120.603012085E+00,+80.402008057E+00,+67.839194298E+00
-49.525000E-03,-80.402008057E+00,-120.603012085E+00,+40.201004028E+00,+72.864319801E+00
-49.520000E-03,-80.402008057E+00,-120.603012085E+00,+40.201004028E+00,+80.402008057E+00
-49.515000E-03,-42.713566780E+00,-82.914570808E+00,+75.376882553E+00,+120.603012085E+00
-49.510000E-03,-80.402008057E+00,-80.402008057E+00,+40.201004028E+00,+120.603012085E+00
-49.505000E-03,-65.326631546E+00,-80.402008057E+00,+40.201004028E+00,+120.603012085E+00
-49.500000E-03,-40.201004028E+00,-40.201004028E+00,+40.201004028E+00,+160.804016113E+00
-49.495000E-03,-40.201004028E+00,-40.201004028E+00,+15.075376511E+00,+160.804016113E+00
-49.490000E-03,-40.201004028E+00,+10.050251007E+00,+40.201004028E+00,+160.804016113E+00
-49.485000E-03,+0.0E+00,+0.0E+00,+67.839194298E+00,+193.467331886E+00
-49.480000E-03,+0.0E+00,+40.201004028E+00,+40.201004028E+00,+160.804016113E+00
-49.475000E-03,-35.175878525E+00,+80.402008057E+00,+0.0E+00,+160.804016113E+00
-49.470000E-03,+30.150753021E+00,+80.402008057E+00,+0.0E+00,+168.341704369E+00
-49.465000E-03,+0.0E+00,+120.603012085E+00,-12.562813759E+00,+160.804016113E+00
-49.460000E-03,+40.201004028E+00,+120.603012085E+00,-40.201004028E+00,+138.190951347E+00
-49.455000E-03,+40.201004028E+00,+120.603012085E+00,-40.201004028E+00,+120.603012085E+00
-49.450000E-03,+40.201004028E+00,+160.804016113E+00,-67.839194298E+00,+108.040198326E+00
